timestamp,j1,j2,j3,j4,j5,j6,x,y,z,alpha,beta,gamma
394097430.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394107764.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394118097.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394128430.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394138809.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394149142.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394159476.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394169809.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394180142.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394190521.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394200854.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394211188.0,0.0,0.0,0.0,0.0,0.0,0.0,119.87879,7.20205,218.74435,178.39967,0.0,1.99999
394221521.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394231854.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394242187.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394252566.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394262900.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394273233.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394283566.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394293899.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394304278.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394314612.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394324945.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394335278.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394345611.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394355944.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394366324.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394376657.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394386990.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394397323.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394407656.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394418036.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394428369.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394438702.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394449035.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394459368.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394469701.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394480081.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394490414.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394500747.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88297,7.35199,218.74904,178.34039,0.0,2.0
394511080.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394521413.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394531793.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394542126.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394552459.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394562792.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394573125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394583458.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394593838.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394604171.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394614504.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394624837.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394635170.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394645503.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394655883.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394666216.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394676549.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394686882.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394697215.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394707595.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394717928.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394728261.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394738594.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394748927.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394759260.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394769640.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394779973.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394790306.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394800639.0,0.0,0.0,0.0,0.0,0.0,0.0,119.88737,7.50193,218.75206,178.28113,0.0,2.0
394810972.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394821352.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394831685.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394842018.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394852351.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394862684.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394873017.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394883397.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394893730.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394904063.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394914396.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394924729.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394935109.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394945442.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394955775.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394966108.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394976441.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394986774.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
394997154.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395007487.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395017820.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395028153.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395038486.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395048866.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395059199.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395069532.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395079865.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395090198.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8926,7.65186,218.75792,178.22185,0.0,2.0
395100532.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395110911.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395121244.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395131577.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395141910.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395152244.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395162577.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395172956.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395183289.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395193622.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395203956.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395214289.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395224668.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395235001.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395245334.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395255668.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395266001.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395276334.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395286713.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395297046.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395307380.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395317713.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395328046.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395338425.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395348758.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395359092.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395369425.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395379758.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89827,7.80178,218.76137,178.16258,0.0,2.00001
395390137.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395400470.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395410804.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395421137.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395431470.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395441803.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395452182.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395462516.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395472849.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395483182.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395493515.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395503848.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395514228.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395524561.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395534894.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395545227.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395555560.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395565940.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395576273.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395586606.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395596939.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395607272.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395617605.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395627985.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395638318.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395648651.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395658984.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395669317.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395679697.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90497,7.9517,218.76422,178.10332,0.0,2.0
395690030.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395700363.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395710696.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395721029.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395731362.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395741742.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395752075.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395762408.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395772741.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395783074.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395793454.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395803787.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395814120.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395824453.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395834786.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395845119.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395855499.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395865832.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395876165.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395886498.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395896831.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395907211.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395917544.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395927877.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395938210.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395948543.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395958876.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395969256.0,0.0,0.0,0.0,0.0,0.0,0.0,119.90984,8.10162,218.7682,178.04404,0.0,2.0
395979589.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
395989922.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396000255.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396010588.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396020968.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396031301.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396041634.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396051967.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396062300.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396072633.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396083013.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396093346.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396103679.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396114012.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396124345.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396134725.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396145058.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396155391.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396165724.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396176057.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396186390.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396196770.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396207103.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396217436.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396227769.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396238102.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396248482.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396258815.0,0.0,0.0,0.0,0.0,0.0,0.0,119.91502,8.25153,218.77156,177.98477,0.0,2.00001
396269148.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396279481.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396289814.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396300148.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396310527.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396320860.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396331193.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396341526.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396351860.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396362239.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396372572.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396382905.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396393238.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396403572.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396413905.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396424284.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396434617.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396444950.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396455284.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396465617.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396475996.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396486329.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396496662.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396506996.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396517329.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396527662.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396538041.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396548328.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
396558707.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92031,8.40143,218.77261,177.92549,0.0,1.99999
